item_id,has_error,handwriting_style,image_quality,question_sha256,reference_answer_sha256,item_content_sha256,perception_entropy,reasoning_entropy,transcription_correct,grading_correct,n_transcription_parse_failures,n_grading_parse_failures,k_transcription,model_id,transcription_prompt_sha256,grading_prompt_sha256,dataset_id,dataset_revision,dataset_split,selection_seed,source_row_index,alignment_status,in_audit_union,audit_sources,audit_selection_reason
255,True,True,False,7759924f5fcf0c249f655d2983e3c22d5ee1c630fb5afac86dd93eecb79b5f46,65396916bda9652f961ad1a49f3b27930109682fb42a08b39e715c9163ee1107,5bd6ff32050637df53060b8573849368442441003ce2875f903cf2823a0f4f90,1.6094379124341005,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
256,True,True,True,161e9a780dc274f3e1e037fe7fc624f29fb799923843ed70c62d527717b4d7e3,98a8a255f36b963db8c1dc4e053d84af270dac24e60b42d1451ffdacb720f076,1a1bec002049f07af6319999e4101bc0c474991cd5bf861b496d2a0b50fa81e7,1.6094379124341005,0.0,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
257,True,True,True,f226108a56d605c56074a3e9060f6acde634acf57dc4b5f1803ba254b20aaf9f,df34acff16f788e2315343e1836ef1f6b4d16cfbffa27d427a91dd444243412e,0fe1e7edd1187b798efd9728d3ae994f7d2934dc72dbf3a91dce096b2c5c7fa2,0.9502705392332348,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
258,True,True,True,cb8af3ff1a68040072a170219695bac828bd23736e0f6d3dcdcbb898188a1b25,d2129c2d804b142a9d8078f87ebf2e867792fd2d69a5e0358edd036c49729230,e63d9a50b049cb931e2b3c899b0f953b009e18a20652691e2d804e45b31c1bb4,1.3321790402101223,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
259,False,True,True,ee9d83895e0d7340ea2ce089d87a71b93a35ba18f0badfe105212437f8a926f5,9a9b0ae8dafad5721172cb894cb05b841827836a9e7bd4abdd67b4a6764b85d5,f9f265c8e312460ea519f38e91d03d70436abcebec6a0a5296784cdc5a4c5869,0.5004024235381879,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
260,True,True,True,92429db705d9a1cf65d2f1bb26011f8e842c25e5033fb9ac283d4fd9a33416b5,04ef280ac4c0f605492efd9f102ff30a9306612dfdd887dbbb2621a375ddf262,9fc2202c51231bd2aab38227a1022438f9e38f7e8c2ce55a6b39e8a9bcefdaf3,0.6730116670092565,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
261,False,True,False,5db80c219af0f417d4e038222727caa991af2868373cc816915d4cd40e234bdd,da95e524c51405e760ceff700a5afd7ab201ad63153fc1132ddd17bd3eb24b7f,7a6326df4967514ac6d229e92ab52ede10214e76d0ec3fa9cf04a29f9be2c5ff,0.9502705392332348,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
262,True,True,True,5bfe71fcdbde2c020a45b02b4a3ab4924cc25633274db037392b64afd57fc6c6,13b13bb3d609d807fdb79825718a2ee1d1b415652ccdc6b6068282df6abc5fcd,0354374cb5cc4f52f84824127729bfe5ee3ab77266df4c8565303ea721cdfa9d,1.6094379124341005,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
263,True,True,True,e2bc60ca5da4752e2290c34769987f43db6f313352efc62ef1935b9e059d0dc2,a804a97a9e758d848a9f57c06116d6fca8d9efbf58bef6257b680bbcbea215ca,1b76d5873d67c536457e4734499bb05ab22416fd81329a250fa32d1716c02ffc,1.3321790402101223,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
264,True,True,True,9cbf23c6ef4f974a5076ac7e23323961e60f1f0aa83549132fe76b5ae9a21c9d,103bb7d235db306f076577834677358b8b49f427e71be8fc79c046dab46e1c3d,02f7ec17ec6d101efd7fc10b22f0b166b7be5fb0a489bbae624c4b9aa96b5661,0.9502705392332348,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
265,False,True,True,b3bdedded9b5dc6218552889068c4378edef489ab2ece9b193707343a9f4333a,8650926bfea0a3d02ef5d3d471ad19ef024e67de4edccd55b0b1eed579d6e63f,5369d348f568eaa0135380d93ccb18af1df19a5948483faa08208904261eba75,0.9502705392332348,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
266,True,True,False,c0ecd1adf44c20de776406477a03cfa25e7d9887789aaac2710d8cb2c700af05,72e9bec030f169e5e143638171ebe6622405d544fecc071e365448959988314f,2827858bde76c0a09c2e4b1cc6b5a31e6b292b983af8ef01c2bd27fc7aa7694b,0.6730116670092565,0.5004024235381879,True,True,2,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
267,False,True,True,d205690e504f27226f189e6bb05a54b3d64ca6b36c9a539e7f03fc617eea93b4,afc6fedcae1b89dcf65831892d3078e7f64acc49f65503d2ad5f7d2bfd9f7bb4,ce735a622c903870b27a6534cf9a3c50bd134205ad3014e1df1f4ef446dfb08d,0.5004024235381879,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
268,False,True,True,64894d96b33414bf3b5a8820f7b8e780eae240968d8af149c7de386aa425917d,cdefd87db75a970ac60e484cf057eca5e7a6ffa38eb4b3859b94975f0491fea3,07e73a99b8dfcef9469ccbb8be55f6e9cdce930cb929af122aaa2bdf662e8e45,0.5004024235381879,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
269,True,True,True,776a5da4b836c98d6afecc81c465f8b68e90d8857247a346f58120e85d25179f,e651e81a41a2f4b7240ec026ccd052e7385e666193961c28e5c4b0c7b905ba92,36992e6f36030dc10a26634ab59040efee27a31daf9894c6c1c2ed920f35009b,1.3321790402101223,0.6730116670092565,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
270,True,True,True,2e4ebcd4ab177088d4b3091628e442794c284f32d033daa94e610284f86a0e47,77526c9a06ad22df4688e79e1486f16bd745f0e8376b40a243d92b4741e72f13,1b48169f63e9d1e0695e7af6c5e491149b58abe5c4df27e45c4b3c029485f6db,0.0,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
271,True,True,False,8a522c10531ffb7a6d4ad58fe60f190eec0958ec1323813c6b02c51beb2af80b,a03300fea170d16ffd0b9fe0386fd266808813340f9232ba813008b96920782d,b411921e7aaae720bb9b1e61c1a30f3347319344488aaacf5e3f5e329141d162,0.0,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
272,True,True,True,0a33c9b1cb4deebc9581fdefb8c33d1e4bf37c3d530abc1066ffc42124f9be1a,7af7649383a38da6e95476483c3c167f6a02d899d1b7133c6a950b06f56ea4b9,58659e81c2b5cea7240dd1c31ad0f07d98f22841915b9280508334f79b57b275,1.6094379124341005,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
273,True,True,True,bf0945a7558c12b42412945354b62312610116cf82c6b434db62390ee57b62c3,7da85a2539e0098061bcf6481e3a65c79f98942d36b3480e039bbfcd144bb2bb,fb0b5d4afcc831d150c78149e6dd0518f5a30c40a063adf5b36d2a6a435e1111,1.3321790402101223,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
274,False,True,False,5c090a864f5ac7a56d4f5a0915fc7e6c9a1d35ff1c821d5fe186a4654e21da26,139eda6abd761cfb894386881261b8142c5bb7bd40a25fda2aceaf691c5fe55d,26ef17a542b87a1959e1a4da898ca7bb25d729162912e4a04911ae5d9c1b3148,0.9502705392332348,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
275,True,True,True,049169fcca61f98554e4073970ab2790c4379187d66de2d93aeec570bdef23d1,3a34a0fbd250c46d5c35dd3216c29e4db1c2c435647c15c71ca6a8584ec3c95c,7d0395284dda9c996994082d978ba907d4c84aded4368ba9b53dd07d94e6fd07,1.6094379124341005,0.5004024235381879,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
276,False,False,False,424b2b687f9e516247d8b9c28a8cd0869d17594d8fdc42b827d89e93acb349d9,0e63a6ee4af54395b22ea5d3d3c229e7774e222b70bb28e8ca04b1d9aec4c007,8bfa47175dea1061dda920da94b7b09db1847538a6e4ec2498526efa310fd308,1.0549201679861442,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
277,True,True,True,e3aa88c72761c014793930482780fe6cf5a5309b71f70ad4ff8882c7c245acd0,bfaf6f53b25e4c8fee4b06556b8481123a511dbbb32a812b40b5801f452bf224,099d8231e0291a47b2abf06350e46459ceebd8e5cbcba34ce205321f6e74a545,1.3321790402101223,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
278,False,True,True,21978407baf5011c0386a2a342f9f8f6ae2988866845a0f8ee59922d59360bc4,0b879ff0bb5cb42d98d662383385a5d39a489253ac9fbeeecfc3567fe7ef9c29,0186fe0db8fc56d0baa637f8d0e27ba4fbee9e1fbb72a32affa0260b7a89eea9,1.3321790402101223,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
279,True,True,True,21978407baf5011c0386a2a342f9f8f6ae2988866845a0f8ee59922d59360bc4,00f9415ede1b5f6e00fbc094586aa270b4700012f4c907724e2004e5f69f8f14,cf2d6590f2de731b2611079dfcbf6327026d88b3f4b72f74016c2ddf1c80c295,1.3321790402101223,0.0,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
280,True,True,True,160d458be6c9abaabd7588c847d29075e8a8251dfcd2f61941b261ebaf32a463,67bdb37fe10edddf57c3da90cb1692961af8118cacc6b0cd530d46c95c9c2ddf,246976fd44998945926d9fdeeaf055c15a1e6cc4a8c8c1dddafe6341796e5a37,1.3321790402101223,0.5004024235381879,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
281,False,True,True,5dd8095dfb2651e8862d50774174061ea8ff004569e29bcca74dfcb8ab36721e,1c4998189cbbcf01f7440ebfa79b9d534e735c29532a7d3eff593d1295a5e869,e366463455f94841710d4cac9dcc0f2d2606318edd8a19479a9fae8a48bcf098,0.9502705392332348,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
282,True,True,True,3248de60d0e23927cf88bcaccfb66e322055d330e16e75b6b08c541de923f684,c0a744c61fbeb2cf4748dec69cf04a8191a1c68101fcfcd1a1c7e6c3650c1ad7,a4e7d336a81f8a91c54809a4fce363d76e4a80de3828f51129e860e970d741c4,0.5004024235381879,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
283,True,True,True,9d62b057301dc73890ac4bc4c74f1c540ece810f2ddbe1e8ad0430e2f0808783,008c0b57d9cdef1eb4b5c6877569548430a6f8c13e9f083601076fc2043daaf0,f6f53df0f671c1cbfb5fad9e4c0e3754d2afff20370da93167f5c519039565cf,0.5004024235381879,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
284,True,False,False,781c87dc10c8cb27c742272c80ee18a52c4bc177d48b46ba277ae6258807c582,c5719f6cc06db1becc47762c6d78fca175920e9a9f8faf34791a92036e50a7d3,563b4a2ddd4eb85bf0c638dff12958a110b70dc583067a98580fcf71ec8998ee,1.0549201679861442,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
285,False,True,True,23f2afdf96ecbbbd7c130fe77c1e06200fe5610c24c44881807aa4bcb27c6b62,f5462ab7301bf3622115138291c350799bd40e373a468b063ade83ba0aeba238,b6af235f69c2f9b0d10438e9cfc7b322273a348750e7dc969a839e221c78130d,1.0549201679861442,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
286,True,True,True,5baf13f414014d0e7c089930886c858845b3c2c26df522283aa96c1b6b38f754,5c6dcde321091f950326ba9855edd9ae0de9057ce9f8e9864f5d7a2520b54001,b7ea9fc4fbf9e3eeebc5dbcf3fe5388ea232cecb1baf1e7d25d33718826f758e,0.9502705392332348,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
287,False,True,False,ba87cf2bbed4e438812c5d06ea86a8b86f2c1059eb4959833ac4edac3f406724,2b9ed7ad3c9b8de802007c3268109a7982bda3147a9640b014002eb71e2d5d6c,1375d152c2219ead77eae1d852f94264489a2c43c6c38ebf261d46418cd086c5,1.6094379124341005,0.6730116670092565,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
288,True,True,True,3eca04dc724c113ed09c4e330e4c81131eee673e50997ec26cdc13f174402946,7d36d76be75402e1516f0b504c5787353603ca3bc9b326bd56ce75ebe612090d,f1c60f5eb3bcfcc29917293688dbc58a9d98cc6daaa9b7a23640088b27f44277,1.6094379124341005,0.6730116670092565,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
289,True,True,True,50d2006157e0c1ebd46ab8f51ca55e019b3df2e4b7efde869b110b2862a74227,e7dddefa4a59a58fd7f6e11898e4ac48efaa66e5cf7e5a10659385f0f6b08302,76bcdfdd702cc1926a3c6ea9d24d4a491627d36a11f212aec711422c46404106,0.9502705392332348,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
290,False,True,False,0d5deb3b1bfd7dba35e6117084dbcdb84e89351153d0b10d4dc2f4cb13e4ba0d,21848ae14b18fe35ce114a7c306784fe1cd68acc8e406bf4caec20ce202be008,a1b7feb94ecc94a625a0270620b196f5b5cc108b1c5809529c71c29d7a229c4a,0.9502705392332348,0.0,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
291,False,True,True,8f266ed4a36e8511241e9511438aa147a7185671f63de7e6ba61a0ea401ae1e8,0950c893d8042af76a3af8266eb647fea879d6aad3cf1c960f0ae64442a2e6a1,6c40df0c193f0d50f5f42f4dbf8235323806fae32d18277aa8693c9f89fe13fb,0.0,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
292,True,False,False,0a728b31cc166604fe52868613575285580d60dba609446f631c511124221eee,50849fa9ee7ad713413acb4eaac365d15b249588459384febc7b683c5cc129dc,d20e45184a83ba26c98ae442b75d2058263efbd0cf13501adf32d2fcd52489f7,0.5004024235381879,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
